b,s,temp,pH,r
2.785509127,1.511222156,2.346015941,7.144282502,-0.000127342
1.943368076,2.708682668,1.549837498,3.393840137,-5.53E-07
3.502259606,1.626796632,29.15312161,2.762881444,0.000128856
4.186504454,2.438738551,33.86385538,9.444213972,0.066128929
3.30284832,4.436536306,12.36734024,9.071055462,-8.16E-05
3.407337688,3.357254006,28.48287481,4.247541695,0.003509493
3.022743538,3.546246342,1.861535822,9.986310272,-3.45E-06
4.213017886,3.130156121,14.78147506,10.33042608,-1.66E-05
3.982493905,3.489621375,14.07957412,8.694066473,-0.000216445
2.819741224,2.962146258,16.80769229,10.819536,-4.74E-06
1.728829415,1.569729971,7.571730759,8.871881783,-1.99E-05
2.256108347,3.246506498,39.4828651,6.568258547,0.182094242
1.592803263,4.956052869,22.16915695,9.853868431,7.63E-05
1.720025429,1.332325264,37.07222851,2.611702897,0.000203816
3.817524789,4.087597096,37.10758316,9.373981973,0.070124367
3.24943185,2.528937907,16.71307476,4.384052418,-6.10E-05
4.073175013,4.552034813,32.00050782,5.154090728,0.131305368
1.987119591,1.432498043,3.939886102,9.301229786,-7.08E-06
3.181860435,4.073902921,29.16855991,6.515586495,0.113220223
1.625817241,2.850663512,6.579964685,7.876390984,-7.11E-05
4.51600805,2.127648945,35.45371153,4.495600286,0.062579452
1.178543294,1.929492071,8.732262874,10.50778937,-9.97E-07
3.249403477,3.464677347,11.20251802,6.069021039,-0.00028347
1.367016588,4.852632756,13.25591276,8.186180907,-0.000132982
1.557283335,4.659705644,30.18033473,11.39986749,7.47E-05
1.526814303,3.781594626,10.69092677,8.786046699,-4.15E-05
3.4958261,1.983157201,30.62047424,6.188622064,0.170172454
4.498692146,3.548050589,11.08512309,9.968595006,-1.95E-05
1.648633305,2.248771528,16.86274928,11.01351751,-1.50E-06
4.81597301,3.318868385,24.51120711,6.41011624,0.015260649
1.80303899,2.598526378,35.25161059,5.429460928,0.104995713
4.311611989,2.933122814,2.953998275,11.80004159,-9.89E-09
3.567281057,2.113995966,9.691320402,6.271792526,-0.000270034
1.394161759,3.312782019,17.53731205,10.83573238,-2.40E-06
4.693634257,2.910353017,14.12704776,2.769956829,-1.51E-06
3.342758117,2.409661948,4.755920033,6.417910664,-0.000152502
2.305651584,3.714221021,6.125490378,7.259549396,-0.00020019
4.451861766,4.631679566,34.63129249,4.790725215,0.11872697
2.604775729,3.00067004,34.12609803,10.15274178,0.012513328
3.408854273,3.797190719,37.10236525,8.988855148,0.110648433
3.767005928,4.275416615,2.106669641,4.826181252,-1.78E-05
1.06703212,2.59202716,16.53496102,9.984679214,-1.03E-05
3.404515879,3.201423429,1.889703057,8.627802321,-3.22E-05
2.333752929,3.013117932,11.31762313,11.61645028,-7.94E-08
3.862349866,1.902256636,22.63192949,11.26792144,6.11E-06
3.840777686,3.377625805,39.27224816,9.092057764,0.04300148
3.537046409,2.719843041,22.94785272,8.29218616,0.002328566
4.663843978,3.262390135,38.43091754,6.640317681,0.726480968
1.210628051,4.663426523,22.90345983,3.429496735,2.01E-05
4.67500068,1.484173762,35.12433611,9.721236736,0.039575472
1.273550484,3.320408624,4.521807737,4.457959349,-4.34E-06
1.137340072,4.220821962,23.78862845,9.53709208,0.000201546
4.232069595,4.370205493,29.17009148,4.207129725,0.006350065
3.999342796,1.066441721,5.301904507,2.841070639,-2.83E-07
4.681714302,4.678963733,31.09874426,11.76645262,4.09E-05
2.396701555,4.65601154,31.03583189,10.34456071,0.003844321
1.938669529,4.803185115,9.757377887,4.493187482,-1.60E-05
4.022829383,1.666627932,11.30092101,10.96072619,-1.56E-06
1.207150514,4.410993903,1.891388916,7.981355874,-2.79E-05
1.627440835,3.21203494,30.54735251,6.52571615,0.127303593
4.782937986,2.439256264,1.651038368,11.72001967,-1.89E-08
2.110175571,1.618382053,9.103162743,6.454561007,-0.00016306
2.717644197,3.513989414,11.62689037,5.538865761,-0.000131743
4.683078881,2.250390644,4.293373514,9.567807394,-1.34E-05
2.946068708,4.635216178,17.09587528,8.632271305,-0.000287025
2.741341408,4.013443209,9.423634952,7.254875434,-0.00039457
1.809595467,4.07466019,36.6283586,3.450590927,0.003907106
1.114198566,3.197623117,13.52690409,5.402668137,-6.14E-05
3.606342252,3.530746273,9.823846515,10.13160104,-9.36E-06
3.393431721,1.070493658,1.377619189,4.366722422,-4.52E-06
2.394141124,1.970415027,9.03471895,2.072481271,-1.31E-09
3.072668664,4.156951397,1.408136688,10.64107875,-8.74E-07
3.762095406,1.276044436,31.88412061,6.729004573,0.542596793
1.185618183,3.695331181,34.85631635,2.377058578,6.40E-05
4.144076894,3.966916208,35.51113096,2.178937448,4.21E-05
2.086476393,4.0674178,3.66798648,7.458312871,-0.000107603
4.814126515,2.39861818,18.02783145,4.03351673,-4.92E-05
1.908934072,4.328176311,31.62744066,10.83600797,0.001298822
3.166457967,1.992778973,9.627520208,6.012731733,-0.000171731
1.650280051,4.479269779,20.22029386,5.503468032,4.40E-05
2.091406878,4.836612139,5.871382247,4.575696334,-1.12E-05
4.930332949,4.196313706,37.82528125,6.836969288,1.279290351
4.520211296,1.090342883,14.65938848,9.613420152,-4.55E-05
2.139925013,2.13346275,28.07002005,8.760058798,0.007219549
3.131043297,2.543334094,9.827626399,10.95566232,-1.11E-06
3.474316884,1.355011094,14.33055748,8.158853404,-0.000293462
2.265137752,2.587485885,10.50414853,2.504628602,-1.26E-07
4.544756419,2.218224945,26.5999136,8.430933796,0.011611794
1.672417552,4.405154339,22.14042755,5.342257901,0.000492579
3.776675265,4.178310541,38.69574212,8.091187093,0.234825632
2.590895167,1.718729243,10.06360013,7.79416293,-0.000179558
2.185828651,1.423784273,1.446040192,3.816769448,-1.23E-06
3.046040313,4.932289754,27.15866472,5.458240743,0.010594207
2.690444954,1.150560402,35.70706935,11.49226186,0.000203018
3.375797958,1.958907236,24.19672859,8.922754553,0.001493644
3.38084778,1.213997866,26.71840943,4.693891921,0.002092922
3.955534088,4.461555757,18.20153156,5.211621011,-0.000298885
1.30486617,2.25783065,26.61380604,3.762571243,0.000188897
1.990794353,2.833959985,28.75103029,9.089030598,0.00661771
2.446276153,2.860524634,33.45278395,9.241772726,0.054375263
3.903535428,2.93105055,36.76708483,3.085570985,0.003097179
2.76086099,2.699433184,9.990797564,5.023037459,-4.71E-05
1.184784552,1.672802829,8.162116676,3.650732585,-1.23E-06
3.372247166,2.228822052,1.820548721,7.081971725,-0.000176813
4.42223257,3.943816217,10.03617325,9.490792125,-3.78E-05
4.323109098,3.252519755,32.19549533,4.501034117,0.051905316
3.460368735,4.289369858,17.18755651,5.793136079,-0.00058122
4.399252727,1.175179803,32.70943173,6.003406481,0.348994945
4.722760906,3.521224267,29.18906814,7.799281286,0.115639302
4.101876593,3.335138429,18.20332196,2.210252201,-8.83E-08
3.840669183,1.017500305,30.73989186,11.21270546,0.000324604
1.436437063,4.909969098,4.951955703,2.407055922,-2.41E-08
3.347975779,4.443685391,5.8241485,2.728281249,-2.71E-07
4.940022081,4.890990336,3.845567438,6.428347762,-0.000237911
4.748814757,2.80429438,7.104341394,8.298280492,-0.000132934
3.513246483,1.228042782,20.53484365,7.830343171,0.000377529
4.095686286,2.346433821,36.58322014,8.474089965,0.255168347
4.399383429,4.379088296,27.2292588,8.227645302,0.023276906
4.379285166,4.286997742,24.92121333,2.76083444,2.62E-05
3.392934346,1.712643118,27.47871359,6.119792424,0.024057643
2.644250269,2.202360696,7.727778067,11.22123989,-2.83E-07
3.946229567,1.640542396,5.442157781,6.31612921,-0.000154689
1.491413608,3.530684706,11.67429121,3.381706279,-1.86E-06
1.848161303,1.332660871,17.25178066,8.118404009,-0.00024483
4.064704048,1.778612426,10.99885618,7.393634603,-0.000519796
1.463200257,1.430452612,29.44183717,7.473895487,0.045374387
2.876648508,1.404186108,39.01864117,10.23741844,0.003958953
2.597281754,2.250430979,38.50518826,6.884953835,0.456101609
2.508908053,4.461446452,15.62997743,5.328721267,-0.000192611
2.254955375,1.191286481,14.2456313,6.672680032,-0.000461418
1.924270079,2.366962348,16.79049731,6.052784841,-0.000373301
1.398440048,4.20934535,26.69514316,5.332148893,0.003193726
2.526883196,4.009386062,18.99262326,10.81068205,-3.46E-06
2.100701788,4.59891182,15.53834363,7.8264437,-0.000464068
3.326284808,2.533785843,6.657841622,11.02875479,-5.93E-07
1.195140153,3.328394442,8.543815947,4.563142367,-8.52E-06
4.783453209,2.039724623,38.80521573,9.105073095,0.059454075
1.2865517,4.667505146,34.79293234,3.645114306,0.004515906
4.971845466,3.993551506,29.11870705,2.182998964,7.60E-06
3.512095789,1.584344909,15.05921521,7.399278032,-0.00086419
2.54614002,3.810008363,29.55148228,11.2203154,0.000161021
2.186362413,3.68996307,39.46080988,2.583847087,0.000116002
3.599826853,1.975254697,7.696663181,6.60780809,-0.000286008
4.534971489,2.805155757,29.97191915,2.652921354,0.000213809
1.318681334,1.439276055,29.26198007,7.83554455,0.024477632
1.998440164,4.293812787,18.52291795,10.60205384,-5.74E-06
3.730605807,4.062048841,1.746067542,10.57103115,-1.30E-06
3.987153956,1.811560893,6.69479458,11.58313762,-6.97E-08
1.807435883,2.023990534,34.90631685,8.326282157,0.134267977
4.693952906,2.83972922,32.79380164,8.044618147,0.489244652
3.859026127,3.036275236,27.54950839,4.804238619,0.005829429
2.723112286,4.563295669,1.218434813,11.42558783,-6.61E-08
1.165345381,2.269044638,4.171725477,9.865900416,-1.97E-06
1.383578947,1.616643224,10.90864561,4.199443284,-6.25E-06
4.376579017,2.788315736,18.53811328,8.032050169,-0.000736747
1.087499774,4.702561867,35.76435255,4.405233781,0.015716383
2.433415161,3.43943068,5.590348876,8.453838556,-4.74E-05
3.955913159,4.93285599,18.19766268,11.75935173,-1.24E-07
1.922274718,1.85072426,38.03066107,7.700060566,0.207548009
1.244834441,4.323965395,6.14601482,11.18003747,-1.45E-07
2.90928715,1.511104144,8.877912404,7.730495314,-0.000171614
2.207126667,2.956554063,5.849751898,10.96082418,-4.47E-07
4.844792965,3.370326928,33.45321159,5.748838536,0.443461713
4.290751032,2.77444983,7.891258134,5.386726185,-8.89E-05
2.089708541,3.250293407,22.69045381,3.873441584,7.39E-05
3.244926148,4.53972871,15.36018389,8.979277473,-0.000155165
2.800623568,4.911312288,21.63512614,3.350385653,1.83E-05
2.717017354,4.56363028,6.681273156,8.645847619,-5.05E-05
1.428575487,2.177131307,7.210517256,7.098647422,-0.000148523
2.906289957,4.791485546,11.23414602,2.523063294,-2.29E-07
3.946940029,1.90704412,31.67775648,4.785569033,0.051766649
1.15196523,1.594017047,9.028934463,11.76654238,-7.10E-09
1.673999626,1.487495463,14.61893206,8.721875156,-7.41E-05
1.094530273,3.436401461,39.20964834,10.01384903,0.002764514
1.160047513,2.138941361,18.85227122,2.315174601,-4.49E-08
4.601785864,4.045527044,4.582781146,9.161251516,-3.01E-05
4.016030594,1.214101042,14.14697241,4.715843618,-6.60E-05
2.860141079,2.159583695,14.25739125,6.288052197,-0.0004823
3.705333607,2.069558962,22.71775194,9.36070352,0.000444277
1.083729456,4.744127089,8.513209827,10.32192674,-1.66E-06
3.995322519,3.923495051,37.60304864,4.412015363,0.045973549
1.620798405,4.276290819,38.86970342,8.096658431,0.091618066
4.701661849,4.201071177,24.10835934,5.05420591,0.002365698
1.078351082,1.607111585,18.77005226,8.120672384,-0.000125085
2.063661804,4.454270968,19.62955521,10.90564239,-1.01E-06
2.560935676,4.287877654,18.59164605,3.463666382,-8.36E-06
1.647201943,3.37900211,4.852777051,11.43682812,-5.64E-08
2.246680319,4.542089341,38.5917443,2.828396717,0.000513312
4.704957701,2.964016875,14.38748765,9.217024497,-0.000122013
3.763786702,1.953929687,9.383643384,5.527135634,-0.000106053
4.464436806,1.855384515,24.22211906,4.028922385,0.000359116
2.112771635,2.781418609,22.98832505,6.57121816,0.003935643
1.986449454,1.385893447,5.987973089,4.465050126,-6.31E-06
1.947075563,1.787547489,2.414528432,8.861487067,-1.20E-05
4.691253517,2.12094368,4.584742614,10.23161077,-4.09E-06
3.377867778,1.497607292,28.82587033,3.09919781,0.000283457
3.44256355,4.10350005,32.40739336,7.714059112,0.525397393
3.315005844,1.689262547,21.49393564,4.109552758,7.00E-05
2.068128863,4.105203491,33.0078674,8.57625477,0.123369257
1.066474,1.449007447,27.96247607,5.431495047,0.003833644
2.992494474,3.665538329,23.42411658,7.032239566,0.011015221
2.532178275,4.14065933,39.91432712,9.007046399,0.022830173
3.406238073,2.61386173,3.967031828,2.169796453,-6.03E-09
3.067381371,1.215747721,7.383737842,6.747697814,-0.000223327
1.765053618,1.299481548,15.98709724,6.912466092,-0.000643628
3.556900965,2.661590995,30.38902924,10.83808472,0.001087614
2.39591428,2.247699132,28.84789815,2.141672139,1.56E-06
4.161211591,4.18964348,33.85374275,11.20695389,0.001507713
1.346715359,4.112429503,11.94372398,4.942082087,-3.11E-05
3.144988249,4.932816876,26.17237865,6.65566951,0.028783595
1.352561872,3.790036169,18.83625533,8.446388929,-0.000129113
4.240266269,1.687009873,15.80272759,7.892904836,-0.000690208
1.696098944,3.127916775,24.5155204,3.817390121,0.000120089
3.694317202,1.044106001,18.49584458,9.739610782,-3.75E-05
1.966057113,2.293484905,32.14366945,4.168703286,0.012005954
3.491289135,2.769665447,4.951220304,3.585528002,-2.36E-06
2.351195001,3.075439632,1.335444772,3.838346536,-1.74E-06
4.907863637,2.881820017,10.38305411,8.310116156,-0.000224508
3.2657966,1.540288834,8.02568448,9.708559482,-1.08E-05
4.573889488,1.073386086,7.982737501,6.160013362,-0.00017872
3.358417369,2.309590771,31.0609918,5.083699914,0.053138129
1.986978953,2.966273903,6.607620579,5.425939258,-3.67E-05
1.896959175,1.109097015,1.651727647,9.370694237,-4.07E-06
4.553065217,4.216684442,37.11187941,2.903726604,0.002184512
2.239242958,1.462380479,19.06727523,7.752234267,-0.000326903
3.754253166,1.147632188,9.535812151,3.813553387,-5.73E-06
4.946837887,1.481729915,15.96748466,8.206272497,-0.000536267
4.80581952,3.315097335,37.32658244,6.964213518,1.553354951
1.491729331,4.152961048,22.56711026,6.664395844,0.002725661
4.31013508,4.014746035,25.36854702,8.564990535,0.006196361
3.735490152,2.006402644,28.48283826,11.31191954,7.66E-05
4.406272616,1.893910599,20.41683859,11.91241124,5.84E-09
4.165525492,4.784870003,33.51196383,5.841726645,0.461135036
4.781895276,1.039545712,24.51399062,3.560105964,0.000133503
3.029490961,4.367778318,6.343793161,10.14197889,-4.79E-06
4.6535118,4.286174636,17.4273921,7.457607651,-0.00189315
2.307742533,2.767918417,16.93972969,3.834828506,-1.68E-05
3.743985786,2.103313959,35.60451888,2.645290775,0.000660262
2.39004739,4.036221826,27.82821633,11.09083552,8.90E-05
1.191933708,4.791675015,38.95737725,10.12421569,0.003008072
1.287579838,4.708277293,28.38609816,8.321909316,0.011189496
3.047441427,3.875126003,29.63378975,9.161285569,0.016401878
4.340394735,4.750944668,29.2830789,5.174960668,0.032130113
2.182079896,3.233064211,20.9687409,4.847011579,0.000111546
2.290346723,3.090277893,19.44809291,7.024661757,-0.000624802
3.775663483,3.448584899,27.14085079,10.1501076,0.000935215
3.115698719,1.026768005,22.87558461,7.541757752,0.003344409
1.78557231,3.001817122,26.50561766,7.062496767,0.023010527
3.616153637,3.936962926,36.25220777,5.102255652,0.146198748
2.549846853,4.666251598,39.23838041,5.337968442,0.057268048
4.189739485,3.287765596,8.8620482,4.832567517,-4.75E-05
1.082443825,2.354118514,20.32913418,8.054417715,6.66E-05
2.891265678,3.857733329,16.90072452,6.413655934,-0.000970767
2.081003949,4.400130569,36.34765215,5.6156501,0.171834628
3.113595387,3.91990405,25.00512988,2.220408354,9.45E-07
2.580024398,1.821251746,21.78982616,11.56816527,6.34E-07
1.035381792,1.478195108,36.43320478,6.397412784,0.159676205
2.943035851,3.109116473,24.73915015,10.82710817,5.33E-05
1.095212778,1.159736057,31.58596802,10.55450211,0.00096338
3.807218644,3.399514112,31.8277911,9.545984257,0.037165498
2.67083759,3.690935713,7.299099985,3.284325335,-1.34E-06
3.989191521,3.782747892,13.38834201,6.63405648,-0.000979044
4.66400178,4.526333006,36.9127077,8.629611116,0.266682515
2.361181837,4.98042857,32.1271443,4.877791631,0.054239158
4.884319964,4.971713734,15.62329781,11.48838187,-7.81E-07
2.073351389,3.180646139,21.69600207,4.653199076,0.000154909
2.356082783,4.077657314,18.57057278,6.049709378,-0.000472562
1.806079157,1.529992723,25.62674786,7.905158508,0.005026815
2.272504942,4.380599456,32.48208628,10.99908435,0.001350698
3.755814342,3.482373633,20.79054462,8.233794394,0.00054412
1.623266146,4.272409988,7.828653803,3.124299299,-5.99E-07
2.817735741,4.775871501,32.5839865,9.473609671,0.04263693
1.786795343,2.195861342,23.71715568,6.725027057,0.005093213
4.511211299,3.508498012,37.03022769,11.53544356,0.000366873
3.552897238,3.508049628,3.16130338,8.509759688,-4.70E-05
3.134201624,1.591269163,10.56538155,10.83270261,-1.50E-06
4.748700369,4.790506626,11.19026752,6.94243546,-0.001150944
3.063590377,2.019270278,20.5686705,3.92291509,1.56E-05
2.645252042,2.967346821,12.54676854,11.88494324,-7.64E-09
1.94561973,2.870068486,20.68115045,7.257522528,0.000697574
1.098925633,2.543885503,26.25476757,5.294956246,0.00172945
2.643079626,4.349858576,30.5196317,10.79051683,0.001106786
3.227065807,4.752795224,7.178544881,5.623029408,-9.25E-05
4.704682917,4.773391426,24.46919499,7.626245399,0.015130315
4.91208518,4.716433851,19.55016912,10.64048572,-5.68E-06
3.063921337,3.303479925,31.59458036,9.119466583,0.052212379
1.608830075,1.449104922,7.800200029,6.696439486,-0.000127157
4.216814141,4.560095467,27.16091372,11.56629817,1.66E-05
1.494141822,2.885170913,22.23483309,3.188185194,8.70E-06
3.26646438,1.918317648,7.800137969,8.102923475,-0.000115127
4.023101047,1.231820028,33.77089565,4.738260565,0.065699332
1.787373217,3.093237297,23.44320469,4.355458763,0.000212908
4.45747719,2.645277078,30.89487586,9.752553987,0.017935062
3.305639173,4.471911547,14.83107708,6.061710056,-0.000565803
3.342113329,3.216892061,22.97845606,6.222512115,0.004347696
4.30870739,3.637661909,4.329760141,8.295913992,-8.81E-05
4.445884035,2.215911455,36.38317634,11.45617562,0.000504654
4.724131885,3.60118985,18.06408467,3.411146298,-1.48E-05
2.596538635,4.177818865,12.71686084,9.970805793,-1.53E-05
4.470585043,2.985378663,36.29178738,3.18494544,0.004814396
3.698505519,2.656830824,11.83144629,10.41745684,-6.93E-06
3.909401308,1.760276242,5.359655955,5.803720071,-8.45E-05
3.175618224,2.475891188,31.57832982,8.196362108,0.175494307
3.89655625,3.041295504,18.88863153,9.342294169,-9.56E-05
3.348017133,4.986802993,7.380528222,3.707887518,-4.65E-06
1.491724573,1.609267002,23.04505801,10.49205946,2.37E-05
3.519900059,2.98373702,13.04162998,10.78916834,-3.51E-06
4.939885349,3.292565255,10.24671544,3.453255066,-5.65E-06
4.913682124,2.868586028,26.65047036,3.703232367,0.000686026
1.313534695,2.195336368,13.75341944,4.292964382,-1.27E-05
3.998431782,4.531078299,1.037810122,2.794835678,-2.24E-07
4.053675805,4.229608017,18.23887435,7.330551047,-0.001788302
1.336055389,3.932109653,38.2660704,7.233310674,0.267373112
1.359033268,3.58110971,20.25657845,6.65140914,0.000159661
3.256689277,3.792881252,34.3020303,9.859956543,0.028590796
4.520773096,4.569623395,10.15680944,7.322963247,-0.000696851
3.887272795,4.524264414,3.9121587,7.626768118,-0.00017511
2.977261331,3.111718715,18.54521224,9.535397097,-6.22E-05
1.605152765,2.916264672,32.77899102,8.8367602,0.059624666
4.071050756,1.160412071,4.20001491,8.414936693,-4.81E-05
4.607786595,2.322944234,21.96420521,5.060691359,0.000702769
1.460249256,1.360988837,24.07908398,3.822078798,6.61E-05
1.185628745,4.709696076,8.947702894,5.28618766,-2.82E-05
1.534368298,1.296254239,10.35361444,2.373172547,-3.14E-08
4.012533114,1.54345866,24.51277941,7.129903584,0.016447046
3.625854292,1.679427704,27.40515238,7.802441687,0.026939267
3.987257043,4.973818581,29.06003663,8.487894634,0.04129603
3.400826798,3.434974819,28.15824257,11.91581133,5.63E-07
1.616774342,4.437418706,24.72441556,11.97690385,4.03E-09
4.636272586,4.896031519,19.43283921,6.65120129,-0.001015866
4.80064176,3.623753172,15.16223007,2.825143175,-2.35E-06
2.907378116,1.10564914,26.51894394,2.639416705,1.43E-05
3.486024529,3.217183074,7.722698811,8.481293556,-8.72E-05
2.803972412,3.726574905,23.46189208,10.87926027,2.67E-05
3.029174977,2.669652357,13.23963109,7.921221695,-0.000355823
2.997970597,1.403580099,34.84056111,9.635593196,0.02870067
3.947402494,2.944707587,33.88254717,10.16892429,0.018194696
3.23997955,1.547377998,8.586556819,8.789610888,-4.83E-05
1.577517779,1.813583433,5.627359709,8.47229675,-2.51E-05
2.570537965,3.932234532,17.36590858,5.548347301,-0.000312684
1.287856144,4.524867027,5.051827572,11.45503668,-4.42E-08
3.26204701,4.893785598,25.82639424,10.56650736,0.000195383
1.499612445,1.16866252,39.02837003,5.481428496,0.030145993
4.901704411,2.484475912,24.32949895,7.509843435,0.014596004
1.285068667,3.668536593,1.121515734,9.654394802,-2.43E-06
3.14475479,4.514927381,13.84621925,10.79783506,-3.86E-06
2.596184558,2.521909772,25.89375746,8.984672236,0.002337236
1.09216922,1.202506795,8.14902205,9.377395252,-5.73E-06
1.85178856,2.489614021,5.532814292,8.336180229,-3.84E-05
4.093010068,4.4465907,39.30509022,11.16343604,0.00064545
4.400300605,4.256104121,5.478550535,8.430575378,-9.10E-05
1.543381674,2.125704605,2.646627864,6.335345826,-4.72E-05
4.208195245,1.176671508,25.82567689,2.280631567,2.12E-06
2.980840253,1.085807346,33.40326218,8.516086429,0.130304861
3.56023992,2.321292548,12.77093588,5.159568078,-0.000112673
1.507595989,3.871982762,8.845621955,4.342659906,-8.09E-06
1.577235723,2.947917779,30.87112735,2.37657834,3.28E-05
4.269896511,1.000337775,33.86145039,2.885056339,0.001302288
3.29654343,4.546745214,20.95321421,9.686759653,7.55E-05
4.005693555,2.932818218,6.314725925,10.09512965,-6.34E-06
3.39409674,1.062400171,36.15056781,2.024581675,3.57E-07
4.03211547,3.986882987,25.78313327,6.155290239,0.017053992
3.097678293,2.057059993,35.0018875,3.677576022,0.009508443
1.708232043,3.061603331,21.54399263,10.71534858,8.05E-06
1.469423631,2.982206975,14.9015729,8.199257111,-0.0001697
1.786539911,3.236814343,23.26204,11.95692399,7.91E-09
3.758817162,4.201723559,32.74007131,4.63690381,0.068629993
1.707414537,4.59388206,25.1299507,8.869314477,0.001496325
1.112819735,2.249418449,34.60373463,10.5059632,0.002365215
1.492374114,3.933988495,33.5297975,6.614170154,0.389472255
1.217381322,4.366348727,24.45609529,6.896113036,0.006709971
3.15290086,2.479535245,31.1712278,7.50203114,0.31961225
1.739213375,1.350811088,38.24574612,10.95957472,0.000631787
1.950488396,3.905124404,37.1102747,5.271591364,0.09194192
4.865195704,2.969410106,38.40740939,6.919008007,1.001844187
4.279242186,3.187800887,9.145532668,4.823360341,-4.96E-05
2.109121509,4.010792803,16.16943767,4.995770263,-0.000107487
2.454431559,2.556822864,30.14519775,8.237652484,0.057970481
1.940063516,3.505400466,30.92833947,4.322280436,0.009702243
2.133511691,1.153002374,19.18725429,5.078661661,-5.68E-05
4.47748241,1.037803276,25.09176573,2.76987735,1.87E-05
3.418497077,4.625251998,12.96865341,6.809992027,-0.000975205
4.914203366,4.150417441,12.44147155,3.772950516,-1.69E-05
2.457777426,3.391396214,26.56287823,5.729488896,0.008497446
1.338735059,2.743057438,11.60707827,9.822077452,-7.76E-06
1.095438661,1.269356844,7.183749274,7.084463169,-9.40E-05
4.504302851,2.036771069,37.31468495,3.36235753,0.005987862
2.706592505,2.704002528,33.31087442,7.526896855,0.545253923
1.464963925,4.12042494,26.92290968,11.03591782,4.13E-05
1.768475197,3.168335306,23.42414897,4.697425444,0.000365493
2.681976242,4.408766927,13.8845958,2.337418049,-1.14E-07
3.890796961,2.042928233,34.07487212,5.880505738,0.374383351
1.764123816,4.48700658,6.401248055,8.103233948,-6.33E-05
4.288318359,2.308086151,23.89091189,6.391626865,0.009305675
2.2506194,2.157662661,17.4707722,7.042801613,-0.001193363
1.173935848,3.072776557,39.57769617,7.475079726,0.084268284
4.631013908,4.636480812,23.21985151,11.27128884,1.21E-05
4.310696509,2.585732501,21.93180047,3.330320137,2.88E-05
3.676185407,2.981541503,9.13628165,3.8530454,-7.99E-06
4.000218749,3.698541062,3.38337867,6.096588146,-0.00011765
2.904083256,2.241038904,12.62453307,7.240754573,-0.000622179
3.004458961,2.463728203,6.514716304,8.421701279,-6.37E-05
2.543542078,3.98270447,35.64707166,4.49483397,0.041334857
4.513964671,1.240452949,6.821857704,10.08804485,-5.77E-06
2.301592776,1.810312588,9.478784595,5.495579378,-6.15E-05
1.834755371,3.735492545,11.64688045,11.71313625,-3.53E-08
1.003145645,1.877107728,30.45636878,7.639325219,0.052928342
4.086702213,2.017829601,8.094153883,10.10487176,-7.35E-06
2.05095282,2.557821408,30.5630476,3.08687381,0.000561912
1.662596381,1.786363121,35.49598229,9.025438004,0.045472294
4.856167188,4.461173515,6.293553596,2.50168172,-1.60E-07
4.734437719,2.521512766,33.1142259,7.462785471,0.98247368
4.171577885,1.188581473,35.33844031,6.431731521,0.621430065
2.997712243,4.457414018,5.588437023,11.65071946,-3.75E-08
4.399990749,1.934183477,1.538497959,3.666403353,-2.06E-06
1.141029418,1.76938057,11.70482899,9.739537847,-6.77E-06
2.484134398,4.846050664,17.06723721,5.444211496,-0.000269794
4.97699675,4.578359103,2.963469352,6.970065405,-0.000376241
4.272757375,2.731125354,26.42924315,2.358865201,6.74E-06
1.167585537,1.466671855,21.22413343,10.31565091,8.05E-06
1.363582322,4.769564226,12.07869059,8.798400881,-4.80E-05
1.956590144,4.062906723,36.71205375,6.141641357,0.296406248
3.810701395,4.806183106,13.82455574,5.352987682,-0.000224795
3.961769179,2.152748497,13.91834231,3.959753414,-2.15E-05
2.440681822,2.383302671,3.622529581,7.412882547,-0.000115384
3.996106011,2.364126314,17.91204998,6.482648338,-0.001303256
4.387387964,3.826016024,5.509543672,10.40447259,-3.53E-06
4.322299242,3.248713971,25.54967988,8.241208455,0.009762221
3.015207271,3.390873653,36.88534221,3.449116821,0.006075849
3.05369798,3.407087147,1.175585908,7.008483703,-0.000178806
2.75348855,4.924094344,38.92731543,7.18860214,0.431304713
4.498250075,1.300255149,30.75504662,9.49158087,0.020155868
1.549709849,4.77619541,14.9901896,10.71429192,-2.90E-06
4.528264501,2.483528645,37.91679444,6.766112129,0.932999686
2.67624072,3.324802895,37.55566339,4.613865258,0.041782745
1.386737227,4.838095451,13.10434394,9.819371276,-1.18E-05
4.57357595,1.779725197,27.17115811,11.44732534,2.57E-05
2.491937026,4.258466073,36.46879108,7.604143962,0.519748368
4.759542934,4.084106701,1.826370528,7.888251982,-0.000119998
4.490787953,2.993640731,37.53457075,2.798028449,0.001285219
1.973023603,4.206419908,13.75154407,3.251025318,-2.66E-06
3.69474738,2.985864172,23.2806714,11.75671489,6.29E-07
3.138165699,4.897587866,5.026200159,7.540280357,-0.00018268
3.265566463,1.972756565,11.7312144,11.76759328,-3.33E-08
4.125532564,1.487183216,4.116207365,3.504931956,-1.71E-06
4.273874132,2.562193442,25.01132008,2.919964896,4.01E-05
1.392812698,1.817150504,13.26833349,9.687546321,-1.20E-05
4.685151214,4.253344485,4.153052965,2.753641253,-3.30E-07
1.233357525,2.123495062,39.19134977,4.883169025,0.012292084
2.912683732,4.345288142,1.23190676,6.013047384,-6.15E-05
2.31384279,2.066694621,20.09126617,2.225006816,4.83E-09
1.758942145,1.719738433,7.990187743,10.01226246,-3.51E-06
